code,failed,n_inferred_terminal_states,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,jsd,tts,ttp,ttc,tsr,temporal_state_score,pearson_stat_KLD,pearson_pval_KLD,pearson_stat_SHE,pearson_pval_SHE,spearman_stat_KLD,spearman_pval_KLD,spearman_stat_SHE,spearman_pval_SHE,fate_index_stat,fate_index_pval,terminal_silhouette_soft,terminal_silhouette_pse,terminal_enrichment
three_branches_False_0.7_0.1_10:10:30,True,,False,,,,,,,,,,,,,,,,,,,,,,,
three_branches_False_0.7_0.1_10:10:70,True,,False,,,,,,,,,,,,,,,,,,,,,,,
three_branches_False_0.7_0.1_10:10:50,True,,False,,,,,,,,,,,,,,,,,,,,,,,
five_branches_True_0.3_0.9_50:70:50,False,,True,,,,,"{""values"": [0.18214278334334946, 0.2693545422114263, 0.31756117397955363], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6525377377272625,2.2778865323378996e-122,-0.7581860071887617,1.4680711691145333e-187,0.7938356815420622,8.5578615972226e-218,-0.7824324082829709,1.6733024315609046e-207,0.7433025328274488,1.892898468267207e-176,0.5213161509316582,0.6774246436318883,0.3379379379379379,5
five_branches_True_0.3_0.9_70:10:30,False,,True,,,,,"{""values"": [0.22850752013782877, 0.2709662756350627, 0.2239464074957312], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6573754345912057,8.899014116899518e-125,-0.7561525639656134,5.393482472118867e-186,0.7570215890561741,1.1611349092674852e-186,-0.7794077567978054,7.066650665657391e-205,0.7603371361986994,3.1192098477946436e-189,0.45586668322301227,0.5631641911922677,0.3379379379379379,5
five_branches_True_0.3_0.9_70:10:10,False,,True,,,,,"{""values"": [0.1952453592298538, 0.2552488173595658, 0.2537322868795373], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.640802470803572,1.0455674241625323e-116,-0.725425541517863,4.4045939779409484e-164,0.7235413227869789,7.768181110368175e-163,-0.7494505153709211,6.067052971813541e-181,0.7262303538320859,1.283338039884263e-164,0.5096607670222417,0.6104813425905246,0.3379379379379379,5
five_branches_True_0.3_0.9_50:70:70,False,,True,,,,,"{""values"": [0.18947406042320736, 0.27351435222169823, 0.30983506311392683], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6535942798248827,6.844967906258026e-123,-0.7606560638715778,1.7560741631535088e-189,0.7946585084897465,1.4609693415010873e-218,-0.7846597884190424,1.8319779542966547e-209,0.7526333041165026,2.537830565702018e-183,0.5061569095575899,0.6643084642690543,0.3379379379379379,5
five_branches_True_0.3_0.9_70:10:50,False,,True,,,,,"{""values"": [0.24238495988608383, 0.2825936289008483, 0.21127910694573573], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6571503980249256,1.1543930026831367e-124,-0.7561500689107918,5.41726657394778e-186,0.7639680893996653,4.26720196555072e-192,-0.7830614965699995,4.7008296596026105e-208,0.766951647693417,1.7293178346538745e-194,0.43450837265621184,0.5465538130430131,0.3379379379379379,5
five_branches_True_0.3_0.9_70:10:70,False,,True,,,,,"{""values"": [0.24630649333892082, 0.2889583770001904, 0.2088501404285994], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6541049613045751,3.8214735731814224e-123,-0.7500784771797132,2.0727754842141626e-181,0.7667538923480296,2.497736403932432e-194,-0.782241862497377,2.4559854394538512e-207,0.7668592767875798,2.0534151048022328e-194,0.4275803448399369,0.5417945146871458,0.3379379379379379,5
five_branches_False_0.3_0.9_70:30:10,False,,False,,,,,,0.918912516457375,0.8666666666666667,0.9507553754029834,1.0,0.9328219621324303,0.6785392256321632,7.376743539099044e-136,-0.5874361926712693,8.12829672286621e-94,0.6829912625336078,2.610654185346826e-138,-0.605245865429859,5.647309372524449e-101,0.5901315788333322,7.164588515812631e-95,0.5633790929798418,0.6795399359776654,0.30080080080080085,4
five_branches_False_0.3_0.9_70:30:30,False,,False,,,,,,0.7627375109610126,0.8555555555555555,0.9591509706983731,0.8,0.8412015604789677,0.5339921862107478,8.464588033821205e-75,-0.6287724240306313,3.7318905434970856e-111,0.5560979114939968,3.012173461390131e-82,-0.6298382813943264,1.2298481093968217e-111,0.6133056463617953,2.2963043902694886e-104,0.4812282815447801,0.7590460319899435,0.31614948281614946,3
five_branches_False_0.3_0.9_70:30:50,False,,False,,,,,,0.7627327436420335,0.8333333333333334,0.9505436146458747,0.8,0.8338026961836835,0.537687885889234,5.255379783551239e-76,-0.6375107535023187,3.658569076464916e-115,0.5719107690289462,6.268774394385075e-88,-0.64237352129324,1.8869541667095406e-117,0.6289653763288116,3.0534996559204286e-111,0.4553899115102926,0.7524695876681957,0.31097764431097763,3
five_branches_False_0.3_0.9_70:30:70,False,,False,,,,,,0.7631156990336292,0.8444444444444444,0.9477037249149125,0.8,0.8360476132292606,0.5404047005071292,6.663412161552572e-77,-0.637596633007234,3.3363333903124286e-115,0.5808887372179645,2.7003022495956506e-91,-0.6449007930652524,1.1759315319509905e-118,0.6337034481956537,2.1171768108126074e-113,0.43985221697790944,0.7444582176758635,0.3118118118118118,3
five_branches_True_0.3_0.9_70:30:30,False,,True,,,,,"{""values"": [0.19331273990663647, 0.26413848959617015, 0.28690562988690665], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6653258791321945,7.820711308964358e-129,-0.7631700873188465,1.8364756111946132e-191,0.7834486688947357,2.1473209315215885e-208,-0.7824533290254012,1.6042309450586592e-207,0.7537515484415063,3.632073227520575e-184,0.4989244643857858,0.655878363733633,0.3379379379379379,5
five_branches_True_0.3_0.9_70:30:10,False,,True,,,,,"{""values"": [0.1394332370803888, 0.2394620844287518, 0.30412886524402355], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6392141990688919,5.843597817636993e-116,-0.6649431291110491,1.2341934654354379e-128,0.7372220073599318,3.953811474712736e-172,-0.6960557217381663,9.203887723804538e-146,0.6675453401120149,5.47613830149278e-130,0.5797668814672916,0.6966656681798675,0.3379379379379379,5
five_branches_True_0.3_0.9_70:30:50,False,,True,,,,,"{""values"": [0.2073548530079411, 0.26939248751384215, 0.27007967096632063], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6669520785785916,1.1171780888265168e-129,-0.7688647367040309,4.841410519594028e-196,0.78518321186181,6.291883989556835e-210,-0.7886198290094738,5.232333318332303e-213,0.7676995071568855,4.2914109979273054e-195,0.4739986205021051,0.6324170772248952,0.3379379379379379,5
five_branches_True_0.3_0.9_70:30:70,False,,True,,,,,"{""values"": [0.2141374800424687, 0.27562465886442455, 0.2615695171204253], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6666788642625852,1.5505431623448206e-129,-0.7660950077689342,8.48011309584543e-194,0.7859464794112393,1.3171081024011935e-210,-0.7885658868998989,5.8544365211727255e-213,0.7699442030826424,6.340076615837884e-197,0.4614867887034337,0.6216761066622337,0.3379379379379379,5
five_branches_False_0.3_0.9_70:50:10,False,,False,,,,,,0.9216225652241441,0.9166666666666666,0.9400077560538336,1.0,0.9440043464741279,0.6806861870321378,4.912260794813703e-137,-0.5804483085545566,3.9716619652688266e-91,0.6975246850209831,1.2611341568326622e-146,-0.6112872851520202,1.6571329742540345e-103,0.5964215656439559,2.262677232974666e-97,0.5850033414595609,0.7060975654135959,0.32094594594594594,4
five_branches_True_0.3_0.9_70:50:10,False,,True,,,,,"{""values"": [0.12443611120693196, 0.23883489862921392, 0.32398071223205543], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6395750021167494,3.956394171213787e-116,-0.6622094484024265,3.1477861871584836e-127,0.7510498563295808,3.911089723845298e-182,-0.6971612646129982,2.064465658317417e-146,0.6670438070696151,1.0006731535314734e-129,0.5998941002716017,0.7115625627832354,0.3379379379379379,5
five_branches_False_0.3_0.9_10:10:10,False,,False,,,,,,0.7510618912651759,0.8666666666666667,0.9588842448395074,0.8,0.8406127974907686,0.4793198450892721,1.4129207789225017e-58,-0.4887876749493072,3.526787865008722e-61,0.4795137786360975,1.2520443227793637e-58,-0.49199541887299875,4.434856761507484e-62,0.473451976847404,5.28094787284786e-57,0.5241343626835626,0.7201113452379851,0.3109776443109777,3
five_branches_False_0.3_0.9_10:10:30,False,,False,,,,,,0.7543029642646748,0.8666666666666667,0.9575159004800721,0.8,0.8412178360541451,0.5377032152661921,5.194770089895857e-76,-0.6260954912086766,5.94869302016531e-110,0.5688596065405084,8.270896063017027e-87,-0.6294878433016908,1.7723897918871784e-111,0.6095119416814051,9.316018437971558e-103,0.46487914328183594,0.7358900297826324,0.3108108108108108,3
five_branches_True_0.3_0.9_10:10:10,False,,True,,,,,"{""values"": [0.16450003857936202, 0.2566905394147572, 0.2636219341784029], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.63884632457569,8.692545932081801e-116,-0.6678601875405379,3.748445642823048e-130,0.7378383385256749,1.4609686936673947e-172,-0.6974428594884229,1.409232950421831e-146,0.6710449921873767,7.891942183711348e-132,0.5357117759040452,0.6372920350890575,0.3379379379379379,5
five_branches_True_0.3_0.9_10:10:30,False,,True,,,,,"{""values"": [0.20440641556816389, 0.27489879768578573, 0.27069082428943037], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6587640803642131,1.7775154823512656e-125,-0.7598452072325284,7.553040683919669e-189,0.7842829924983798,3.946709582357631e-209,-0.7811783173220248,2.0764316687744812e-206,0.7547702359882009,6.124211125007795e-185,0.4785030220069093,0.6120407911520178,0.3379379379379379,5
five_branches_False_0.3_0.9_10:10:50,False,,False,,,,,,0.7543361328815887,0.8555555555555555,0.9571457097805933,0.8,0.838436724577169,0.5348977806643689,4.297593990168495e-75,-0.6361064414846223,1.6454126354973203e-114,0.577522879683586,5.07557129748418e-90,-0.6428534987352847,1.1161249234841417e-117,0.6279982248141992,8.335159866100644e-111,0.44891736502331825,0.7428985493599832,0.30196863530196866,3
five_branches_False_0.3_0.9_10:10:70,False,,False,,,,,,0.7562416822994552,0.8777777777777778,0.9598278512413853,0.8,0.8449521821246476,0.5380465718567349,4.005522757368265e-76,-0.6450249983823697,1.025292298896602e-118,0.5860831945584443,2.727426977858571e-93,-0.6515627901680133,6.878787611882354e-122,0.6384246118821936,1.3695068378228993e-115,0.4424185581755852,0.7449367895031236,0.30930930930930933,3
five_branches_True_0.3_0.9_10:10:50,False,,True,,,,,"{""values"": [0.21407219417942935, 0.28497306929403743, 0.2645526555712378], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.655686621632787,6.2385301000729665e-124,-0.7604279961960636,2.648520594499818e-189,0.7881194793951677,1.4815104118582451e-212,-0.7828824866331897,6.749407268150792e-208,0.7611079111451173,7.769357967323547e-190,0.4607225135199203,0.59939253212875,0.3379379379379379,5
five_branches_True_0.3_0.9_10:10:70,False,,True,,,,,"{""values"": [0.21893307023245412, 0.2896513506536938, 0.2622691668859511], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6542680165214718,3.171772471795104e-123,-0.7595405263836718,1.3047852711575535e-188,0.788750427394897,3.9857693941802976e-213,-0.7836238571817172,1.505555834052331e-208,0.7655875816407287,2.1678816236453278e-193,0.45083363365079526,0.5885144926741885,0.3379379379379379,5
five_branches_False_0.3_0.9_10:30:10,False,,False,,,,,,0.9074854116253196,0.9333333333333333,0.9389661349993517,1.0,0.9443469663206769,0.6320665091343971,1.191057247797696e-112,-0.5809422396702077,2.576559009032188e-91,0.6846641484443936,3.0503715058303233e-139,-0.6153058724899724,3.193441984260551e-105,0.5764903248718592,1.2398644553271734e-89,0.6436270522154737,0.7730339610263358,0.2987987987987988,4
five_branches_False_0.3_0.9_70:50:30,False,,False,,,,,,0.9352943925323037,0.8833333333333333,0.9550715470259457,1.0,0.9424910053145342,0.7078088833880041,8.071428226088921e-153,-0.6958175723342164,1.2688850730226146e-145,0.7479531776357328,7.754431958980925e-180,-0.7118239949261741,2.5990686211390865e-155,0.6864559916499816,3.0106008050949873e-140,0.5106413459775324,0.6671425446944549,0.32520020020020024,4
five_branches_False_0.3_0.9_70:50:50,False,,False,,,,,,0.7622259881480429,0.8333333333333334,0.9585940047426094,0.8,0.835423716970868,0.5344387293894821,6.061224361571845e-75,-0.6171473362864819,5.128898993461727e-106,0.5516398046795306,1.0621505897939127e-80,-0.6122189191396983,6.667180724802364e-104,0.5950723316943984,7.86442677454715e-97,0.47137425893329044,0.756758581665797,0.3083083083083083,3
five_branches_False_0.3_0.9_70:50:70,False,,False,,,,,,0.7652587041650561,0.8333333333333334,0.9643139682961497,0.8,0.8374981746568767,0.5361630263283321,1.6612415315659824e-75,-0.6109417067366855,2.3211159486158675e-103,0.5568558569152445,1.6348507728111597e-82,-0.6079230168953325,4.328555652666453e-102,0.5935967643428982,3.051001386014747e-96,0.45256205396326493,0.7478703776211233,0.31314647981314647,3
five_branches_True_0.3_0.9_10:30:10,False,,True,,,,,"{""values"": [0.10459106630992611, 0.26702048955458557, 0.38502824025513477], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.5923124731162207,9.872343914740779e-96,-0.6355756286084129,2.8987062902318094e-114,0.7559096656136352,8.275497301645702e-186,-0.6885656994032782,1.9282299526068555e-141,0.6280863084378521,7.607787883884931e-111,0.6498547039702885,0.755142171632118,0.3379379379379379,5
five_branches_True_0.3_0.9_70:50:30,False,,True,,,,,"{""values"": [0.17560975839074872, 0.26115657621050226, 0.31278252926209676], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.65339125059387,8.627296437743529e-123,-0.7437326088606789,9.267108351574802e-177,0.7828752401768593,6.848913030785931e-208,-0.7684518607947763,1.0504682709011776e-195,0.7311671203192598,6.035875951056917e-168,0.5305688767258403,0.6807931494230947,0.3379379379379379,5
five_branches_True_0.3_0.9_70:50:50,False,,True,,,,,"{""values"": [0.19476533427604498, 0.26724300453936173, 0.29518822264023703], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6598691914503955,4.902807305983749e-126,-0.7643991437713783,1.9351519816552956e-192,0.7905170361915376,9.85260267319188e-215,-0.7856756641025959,2.295689252217619e-210,0.7580926205205797,1.7336683246765187e-187,0.496678968708844,0.6511805038151894,0.3379379379379379,5
five_branches_True_0.3_0.9_70:50:70,False,,True,,,,,"{""values"": [0.20154268185887766, 0.272652520391194, 0.28872286955841453], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6597913727683695,5.3692265305720817e-126,-0.7637962942063271,5.845344463838545e-192,0.7906433914009325,7.551250503010464e-215,-0.7863745562912777,5.463796480451386e-211,0.7627239513781751,4.1424019373125615e-191,0.483961017449761,0.6409896421353144,0.3379379379379379,5
five_branches_False_0.3_0.9_70:70:10,False,,False,,,,,,0.9240798214579751,0.9416666666666667,0.942572825374705,1.0,0.9516568977670172,0.6683887879257091,1.9815657691157627e-130,-0.5648133482487168,2.4285933951578877e-85,0.6902985000038654,1.9824579489266515e-142,-0.6020012458166426,1.2292617392699545e-99,0.5875768842215471,7.164511998577618e-94,0.6109416073946773,0.7466503874671626,0.3260760760760761,4
five_branches_False_0.3_0.9_70:70:30,False,,False,,,,,,0.9393090697195529,0.8833333333333333,0.9522900483447458,1.0,0.9428130717410197,0.7109845332901598,8.697592705556161e-155,-0.7008151568337002,1.4059498013706825e-148,0.7575502309118021,4.5474046180694826e-187,-0.7178124308006958,4.1413658927681115e-159,0.6876269388864557,6.568883966723261e-141,0.5264741758770568,0.6867634460592369,0.33683683683683685,4
five_branches_True_0.3_0.9_70:70:10,False,,True,,,,,"{""values"": [0.11314761911040412, 0.2463887340017909, 0.3485862914291346], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6278300081901786,9.922248992292107e-111,-0.6557187246587379,6.012516122897516e-124,0.7587954702677537,4.950168743621676e-188,-0.6911164438005801,6.736330769417221e-143,0.6465629650061753,1.867933206875504e-119,0.6293795299914812,0.7412008385375519,0.3379379379379379,5
five_branches_True_0.3_0.9_70:70:30,False,,True,,,,,"{""values"": [0.1699153331737847, 0.2617917851921547, 0.32845682828293105], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6513655150648051,8.598393689484364e-122,-0.7489981743393437,1.312496195912277e-180,0.7906358429702448,7.672254206094847e-215,-0.7719858200037618,1.3151941017777515e-198,0.72398437213985,3.964376517874926e-163,0.5450673834618852,0.6964913409404403,0.3379379379379379,5
five_branches_False_0.3_0.9_70:70:50,False,,False,,,,,,0.938346768054134,0.8666666666666667,0.9556495431630643,1.0,0.9389198659031444,0.7142934490516726,7.255210769064389e-157,-0.7171594206128118,1.0865665080285244e-158,0.764130360433691,3.169170965798733e-192,-0.7379042325083407,1.3132333611536076e-172,0.7112807348358735,5.6822099917012486e-155,0.48387765547290296,0.6507411293932011,0.3265765765765766,4
five_branches_False_0.3_0.9_70:70:70,False,,False,,,,,,0.9393131637091287,0.8833333333333333,0.9521663077727887,1.0,0.9427834702455183,0.7155609607979736,1.1389116398295762e-157,-0.7203166204716261,9.99051076280175e-161,0.7653011027559774,3.6788993530437954e-193,-0.743309383658705,1.8715058147640697e-176,0.7191302771509591,5.862698833318251e-160,0.47280710693241323,0.646656094287692,0.3308308308308308,4
five_branches_True_0.3_0.9_70:70:50,False,,True,,,,,"{""values"": [0.18872809440858349, 0.26795228030199797, 0.30773173198202575], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6581361588958342,3.686288890237182e-125,-0.764582002748282,1.3829467733358347e-192,0.7941278022094659,4.57308261604495e-218,-0.7871653747749582,1.069643719963251e-211,0.7548298018240582,5.517300863098522e-185,0.5082813927173824,0.6658174850159453,0.3379379379379379,5
five_branches_True_0.3_0.9_70:70:70,False,,True,,,,,"{""values"": [0.19498571281653407, 0.2725927952927619, 0.3002644872179795], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6581495546601104,3.629438054192497e-125,-0.7639890635553293,4.106291627641649e-192,0.7937089183093867,1.1228658623732741e-217,-0.7870599299071656,1.3299954711634515e-211,0.759312392331393,1.9637059958337186e-188,0.49589851619847364,0.6525110349376722,0.3379379379379379,5
five_branches_False_0.3_0.9_10:30:50,False,,False,,,,,,0.9255761808717082,0.875,0.9438600270948531,1.0,0.9350437984793946,0.7075068418353676,1.237961399987517e-152,-0.7429524735562281,3.381747893924546e-176,0.7827235999733215,9.301912327797919e-208,-0.7557779728975399,1.0435323160259674e-185,0.7155245050275932,1.2013805145170421e-157,0.5317150223375042,0.7172046086499557,0.32344844844844844,4
five_branches_False_0.3_0.9_10:30:30,False,,False,,,,,,0.937942802644565,0.9,0.9420329583198315,1.0,0.9443244633412126,0.7076321063371291,1.0368068101615552e-152,-0.6923120228133461,1.3816112682182554e-143,0.7595337058868028,1.3208385632622483e-188,-0.7096443248281707,5.929336701264988e-154,0.6744437372838812,1.21509885345464e-133,0.5629269473129097,0.7475248053531222,0.33808808808808805,4
five_branches_False_0.3_0.9_10:30:70,False,,False,,,,,,0.9346510995901716,0.875,0.9463569018953372,1.0,0.9379466401229983,0.6989608667195272,1.785330390970936e-147,-0.7320257281381091,1.5647179859663472e-168,0.7720958220677416,1.066119235949471e-198,-0.749145791981731,1.0205010912462718e-180,0.7159838725244987,6.126273235612974e-158,0.5141204775463054,0.6804277514215904,0.32494994994994997,4
five_branches_True_0.3_0.9_10:30:50,False,,True,,,,,"{""values"": [0.17318334417172462, 0.27700906330809955, 0.34184564438178816], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6329089506951358,4.9025720626824225e-113,-0.7421639350845268,1.2454369115326199e-175,0.7884456220037466,7.519883848370073e-213,-0.7612411261655558,6.106898544836155e-190,0.7185146013728122,1.4634047293047472e-159,0.5409839485260306,0.6946170812855106,0.3379379379379379,5
five_branches_True_0.3_0.9_10:30:30,False,,True,,,,,"{""values"": [0.15504254689286673, 0.2713190887624055, 0.3529707906278027], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6284546723995266,5.191360142300185e-111,-0.7211489904354631,2.8707425187900132e-161,0.7788940130216888,1.9545367429810826e-204,-0.74424746304098,3.933659139451418e-177,0.6843258543972855,4.7142284863390805e-139,0.5769309182828886,0.7159180215863512,0.3379379379379379,5
five_branches_True_0.3_0.9_10:30:70,False,,True,,,,,"{""values"": [0.17919342183426723, 0.27825795426123096, 0.3350177815871445], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6363121178550161,1.3208502100056243e-114,-0.7497545027113205,3.608790899620935e-181,0.7924764959915951,1.559131411666351e-216,-0.7677550714951958,3.8684636174319864e-195,0.7317882777102492,2.2740886788023426e-168,0.5254348580227957,0.6747247726357632,0.3379379379379379,5
five_branches_False_0.3_0.9_10:50:10,False,,False,,,,,,0.9513988180938447,0.925,0.936483292549319,1.0,0.9527985630503438,0.6532983218577505,9.590700150731512e-123,-0.6715726919698397,4.1432914969586335e-132,0.7330220172960613,3.2453386361472916e-169,-0.7186127132959583,1.2651115116594369e-159,0.6662352823968949,2.6381229547807666e-129,0.6798164770596852,0.7993399232163528,0.3604854854854855,4
five_branches_True_0.3_0.9_10:50:10,False,,True,,,,,"{""values"": [0.09590690680411221, 0.2746365918642554, 0.4124694701605907], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.5870438985683081,1.1552980533631431e-93,-0.6575195857113434,7.531804230315774e-125,0.757963510798999,2.1815065402557306e-187,-0.7201925506610114,1.2026701770605889e-160,0.6537636898832737,5.642230155320039e-123,0.672303088333379,0.7740790302079508,0.3379379379379379,5
five_branches_False_0.3_0.9_10:50:30,False,,False,,,,,,0.945370115433839,0.9083333333333333,0.9475441857608988,1.0,0.9497551301877784,0.7060938935141756,9.089193053721003e-152,-0.678774942575999,5.485021391830241e-136,0.7495191376718554,5.396044720040712e-181,-0.7003858793701482,2.5366037164513173e-148,0.6684385709322515,1.8659770319206794e-130,0.5615321377779275,0.7553515055964399,0.34934934934934936,4
five_branches_False_0.3_0.9_10:50:50,False,,False,,,,,,0.7346278640873891,0.8583333333333333,0.950786241776045,0.8,0.8321930084591687,0.7044687599576178,8.871417838600439e-151,-0.7552694710209008,2.551407350750115e-185,0.7850110336482554,8.945434360729649e-210,-0.7694973124275112,1.4729389817254473e-196,0.7181265566180124,2.6013846831781846e-159,0.5456714055169877,0.7264826487621782,0.32082082082082086,4
five_branches_False_0.3_0.9_10:50:70,False,,False,,,,,,0.9260768495169989,0.8666666666666667,0.9434179606668174,1.0,0.9328263713003869,0.7039702813145132,1.7788431458650657e-150,-0.7508995990885822,5.0646339250220897e-182,0.7851233538192891,7.110908467543514e-210,-0.7675876299534486,5.288007777795229e-195,0.7217075693167134,1.2400431368664245e-161,0.533155638911212,0.7073262388361142,0.3228228228228228,4
five_branches_True_0.3_0.9_10:50:30,False,,True,,,,,"{""values"": [0.15392507945510214, 0.27597046197518876, 0.36820389229990824], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6248269780171525,2.1885345975990793e-109,-0.7277033352285865,1.3278895121466634e-165,0.7809288011197207,3.420317955709004e-206,-0.7507352003641635,6.718474231487928e-182,0.6756839655447916,2.612846754224763e-134,0.5831780169246593,0.7254239407496365,0.3379379379379379,5
five_branches_False_0.3_0.9_10:70:10,False,,False,,,,,,0.9515262076505502,0.925,0.927147216640229,1.0,0.9504467643084219,0.6179723028614496,2.2516333223694875e-106,-0.5871065906593664,1.0922099210430732e-93,0.6833259789234132,1.7009609682754535e-138,-0.6516358092754283,6.333227494019717e-122,0.6039622607093409,1.918366731092326e-100,0.6801838756848629,0.8013855303164532,0.3607357357357358,4
five_branches_True_0.3_0.9_10:50:50,False,,True,,,,,"{""values"": [0.1669977454803501, 0.2778807512252535, 0.3595338601038752], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6272468460534119,1.8141299194922068e-110,-0.7474016881206081,1.9730751399937915e-179,0.7867787508977966,2.37616371608403e-211,-0.7669696364076146,1.6724089609570022e-194,0.7128191725804437,6.172758529788539e-156,0.5515756374937466,0.7009959069535012,0.3379379379379379,5
five_branches_True_0.3_0.9_10:50:70,False,,True,,,,,"{""values"": [0.1731916024577873, 0.2786295963290449, 0.3499381453794672], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.6299183691358781,1.1312338424186345e-111,-0.7447881739158273,1.5958562241181444e-177,0.7867159993174067,2.7043918556554727e-211,-0.7638055573667799,5.747037560852927e-192,0.7233991801607468,9.636657859454481e-163,0.535580948523447,0.678485770428936,0.3379379379379379,5
five_branches_True_0.3_0.9_10:70:10,False,,True,,,,,"{""values"": [0.09230860255043716, 0.282089814823202, 0.4289006669950124], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9578800645196649,1.0,0.9625438816878711,1.0,0.9799026183955952,0.5708685424604695,1.517760308632105e-87,-0.6389789746170874,7.533300255120609e-116,0.7558239807247491,9.623405595250888e-186,-0.6989782929781014,1.7433532669250237e-147,0.6370167497245686,6.214352808792039e-115,0.6855446075322862,0.7823341093484112,0.3379379379379379,5
five_branches_False_0.3_0.9_10:70:50,False,,False,,,,,,0.9329639630631459,0.8666666666666667,0.9492151405789452,1.0,0.9359882670876142,0.7041749275539833,1.337123105554259e-150,-0.7499755615760161,2.4722330425349846e-181,0.7836632936014566,1.3898412814002138e-208,-0.7675459298698026,5.71587485711207e-195,0.7128630200086249,5.793081107767182e-156,0.552102030508328,0.7406418683200552,0.32157157157157157,4
five_branches_False_0.3_0.9_10:70:30,False,,False,,,,,,0.942634329012056,0.9083333333333333,0.9454236084819966,1.0,0.9485358215439276,0.7037780120611101,2.3254621177977696e-150,-0.6769695641140002,5.269001961184248e-135,0.7489037678625429,1.541519902901375e-180,-0.6992176524876331,1.2571215503528925e-147,0.6590076021874964,1.338921398527068e-125,0.5757911797823718,0.7640466953589392,0.34759759759759756,4
